ALEXA_RANK,EMPLOYEE_RANGE,INDUSTRY,id
16000001.0,Unknown,Unknown,4009
16000001.0,Unknown,Unknown,1520
5157753.0,Unknown,Unknown,454
262167.0,Unknown,Unknown,2260
16000001.0,Unknown,Unknown,4708
16000001.0,Unknown,Unknown,388
16000001.0,Unknown,Unknown,938
16000001.0,Unknown,Unknown,4438
10557089.0,Unknown,Unknown,5188
16000001.0,Unknown,Unknown,2421
16000001.0,Unknown,Unknown,1286
16000001.0,Unknown,Unknown,660
16000001.0,Unknown,Unknown,3978
16000001.0,Unknown,Unknown,4772
16000001.0,Unknown,Unknown,3571
16000001.0,Unknown,Unknown,4086
16000001.0,Unknown,Unknown,2135
16000001.0,Unknown,Unknown,1883
16000001.0,Unknown,Unknown,5083
16000001.0,Unknown,Unknown,3341
16000001.0,Unknown,Unknown,1192
16000001.0,Unknown,Unknown,3532
16000001.0,Unknown,Unknown,1339
16000001.0,Unknown,Unknown,4807
16000001.0,Unknown,Unknown,2335
16000001.0,Unknown,Unknown,958
16000001.0,Unknown,Unknown,2023
16000001.0,Unknown,Unknown,2513
16000001.0,Unknown,Unknown,4119
16000001.0,Unknown,Unknown,2905
16000001.0,Unknown,Unknown,3156
16000001.0,Unknown,Technology - Software,3228
16000001.0,Unknown,Unknown,2506
3054830.0,Unknown,Unknown,4632
16000001.0,Unknown,Unknown,1950
16000001.0,Unknown,Unknown,3683
16000001.0,Unknown,Unknown,4870
16000001.0,Unknown,Unknown,1333
16000001.0,Unknown,Unknown,1222
16000001.0,Unknown,Unknown,4380
16000001.0,Unknown,Unknown,2714
16000001.0,Unknown,Unknown,4250
6288677.0,Unknown,Unknown,4311
16000001.0,Unknown,Unknown,1458
1180338.0,Unknown,Unknown,1249
16000001.0,Unknown,Unknown,1224
16000001.0,Unknown,Unknown,1180
16000001.0,Unknown,Unknown,3710
6510014.0,Unknown,Unknown,3734
16000001.0,Unknown,Unknown,1415
16000001.0,Unknown,Unknown,4400
16000001.0,Unknown,Unknown,3793
16000001.0,Unknown,Unknown,3148
16000001.0,Unknown,Unknown,2111
16000001.0,Unknown,Unknown,2061
16000001.0,Unknown,Unknown,5124
16000001.0,Unknown,Unknown,3873
16000001.0,Unknown,Unknown,4647
16000001.0,Unknown,Unknown,2342
16000001.0,Unknown,Unknown,1320
5224703.0,Unknown,Unknown,2529
16000001.0,Unknown,Unknown,290
16000001.0,Unknown,Unknown,3765
16000001.0,Unknown,Unknown,3300
16000001.0,Unknown,Unknown,3330
16000001.0,Unknown,Unknown,1103
16000001.0,Unknown,Unknown,3948
16000001.0,Unknown,Unknown,4793
16000001.0,Unknown,Unknown,3079
16000001.0,Unknown,Unknown,2276
16000001.0,Unknown,Unknown,764
16000001.0,Unknown,Unknown,4780
16000001.0,Unknown,Unknown,4477
16000001.0,Unknown,Unknown,4371
16000001.0,Unknown,Unknown,3615
16000001.0,Unknown,Unknown,4416
16000001.0,Unknown,Unknown,3455
16000001.0,Unknown,Unknown,1654
16000001.0,Unknown,Unknown,1627
2033028.0,Unknown,Unknown,3782
16000001.0,Unknown,Unknown,202
16000001.0,Unknown,Unknown,2673
16000001.0,1,Unknown,1088
16000001.0,Unknown,Unknown,2713
16000001.0,Unknown,Unknown,1905
16000001.0,Unknown,Unknown,4503
16000001.0,Unknown,Unknown,4471
16000001.0,Unknown,Unknown,4107
16000001.0,51 to 200,Unknown,1697
16000001.0,Unknown,Unknown,4876
16000001.0,Unknown,Unknown,2884
16000001.0,Unknown,Unknown,4986
16000001.0,Unknown,Unknown,3265
16000001.0,Unknown,Unknown,4215
4983627.0,Unknown,Unknown,3585
16000001.0,Unknown,Unknown,4444
35032.0,Unknown,Unknown,3409
16000001.0,Unknown,Unknown,3699
16000001.0,Unknown,Unknown,2015
16000001.0,Unknown,Unknown,3050
16000001.0,Unknown,Unknown,313
16000001.0,Unknown,Unknown,554
16000001.0,Unknown,Unknown,988
16000001.0,Unknown,Unknown,2298
16000001.0,Unknown,Unknown,3575
16000001.0,Unknown,Unknown,348
9849905.0,Unknown,Unknown,4650
820956.0,Unknown,Unknown,1363
16000001.0,Unknown,Unknown,3840
2869680.0,Unknown,Unknown,1932
16000001.0,Unknown,Unknown,4561
16000001.0,Unknown,Unknown,3078
16000001.0,Unknown,Unknown,2008
16000001.0,Unknown,Unknown,2129
16000001.0,Unknown,Unknown,2345
7675598.0,Unknown,Unknown,2349
16000001.0,Unknown,Unknown,1611
16000001.0,Unknown,Unknown,1394
16000001.0,Unknown,Unknown,904
16000001.0,Unknown,Unknown,1787
16000001.0,Unknown,Technology - Software,4777
16000001.0,Unknown,Unknown,1486
16000001.0,Unknown,Unknown,431
16000001.0,Unknown,Unknown,503
16000001.0,Unknown,Unknown,2071
16000001.0,Unknown,Unknown,1142
16000001.0,Unknown,Unknown,2243
16000001.0,Unknown,Unknown,726
16000001.0,Unknown,Unknown,673
16000001.0,Unknown,Unknown,1820
16000001.0,Unknown,Unknown,4223
16000001.0,Unknown,Unknown,3799
16000001.0,1,Unknown,4310
16000001.0,Unknown,Unknown,1139
16000001.0,Unknown,Unknown,3374
16000001.0,Unknown,Unknown,4019
16000001.0,1,Unknown,2584
16000001.0,Unknown,Unknown,672
16000001.0,Unknown,Unknown,2519
16000001.0,Unknown,Unknown,4679
16000001.0,Unknown,Unknown,1886
16000001.0,Unknown,Unknown,2095
16000001.0,Unknown,Unknown,953
16000001.0,Unknown,Unknown,5028
8723086.0,Unknown,Unknown,4803
16000001.0,Unknown,Unknown,1972
16000001.0,Unknown,Unknown,4524
16000001.0,Unknown,Unknown,1406
16000001.0,Unknown,Unknown,4357
16000001.0,Unknown,Unknown,1569
16000001.0,Unknown,Unknown,3915
16000001.0,Unknown,Unknown,4061
16000001.0,Unknown,Unknown,3267
16000001.0,Unknown,Unknown,2101
16000001.0,Unknown,Unknown,3087
16000001.0,Unknown,Unknown,4409
16000001.0,Unknown,Unknown,482
16000001.0,Unknown,Unknown,4186
16000001.0,Unknown,Unknown,3957
16000001.0,Unknown,Technology - Software,2130
16000001.0,Unknown,Unknown,4403
16000001.0,Unknown,Unknown,3676
16000001.0,Unknown,Unknown,3564
16000001.0,1,Unknown,2229
16000001.0,Unknown,Unknown,2672
16000001.0,Unknown,Unknown,3369
16000001.0,Unknown,Unknown,4091
16000001.0,Unknown,Unknown,3422
16000001.0,Unknown,Unknown,3435
16000001.0,Unknown,Unknown,1212
16000001.0,Unknown,Unknown,4487
16000001.0,1,Unknown,441
16000001.0,1,Unknown,2348
16000001.0,Unknown,Unknown,2568
16000001.0,Unknown,Unknown,2783
16000001.0,Unknown,Unknown,1986
16000001.0,Unknown,Unknown,4649
16000001.0,Unknown,Unknown,1183
16000001.0,Unknown,Unknown,4982
16000001.0,Unknown,Unknown,1814
16000001.0,Unknown,Unknown,4081
16000001.0,Unknown,Unknown,2971
16000001.0,Unknown,Unknown,543
16000001.0,Unknown,Unknown,3921
10487985.0,Unknown,Unknown,767
16000001.0,Unknown,Unknown,4897
16000001.0,Unknown,Unknown,1855
5004425.0,Unknown,Unknown,1471
16000001.0,Unknown,Unknown,4636
16000001.0,Unknown,Unknown,2308
16000001.0,Unknown,Unknown,4556
16000001.0,Unknown,Unknown,4359
16000001.0,1,Unknown,3178
16000001.0,Unknown,Unknown,5106
16000001.0,Unknown,Unknown,1269
16000001.0,Unknown,Unknown,4428
16000001.0,Unknown,Unknown,876
16000001.0,Unknown,Unknown,4476
16000001.0,Unknown,Unknown,3719
16000001.0,Unknown,Unknown,3542
16000001.0,Unknown,Unknown,1967
16000001.0,Unknown,Unknown,4499
16000001.0,Unknown,Unknown,3673
1430234.0,Unknown,Unknown,1718
16000001.0,Unknown,Unknown,3702
16000001.0,Unknown,Unknown,2474
16000001.0,Unknown,Unknown,3475
16000001.0,Unknown,Unknown,5048
16000001.0,Unknown,Unknown,1296
16000001.0,Unknown,Unknown,1518
16000001.0,Unknown,Unknown,1072
16000001.0,Unknown,Unknown,3849
16000001.0,Unknown,Unknown,2374
16000001.0,Unknown,Unknown,2361
16000001.0,Unknown,Unknown,2478
16000001.0,Unknown,Unknown,1703
16000001.0,Unknown,Unknown,1641
16000001.0,Unknown,Unknown,1999
16000001.0,Unknown,Unknown,1367
16000001.0,Unknown,Unknown,2037
16000001.0,Unknown,Unknown,1422
16000001.0,Unknown,Unknown,589
16000001.0,Unknown,Unknown,3966
16000001.0,Unknown,Unknown,2654
16000001.0,Unknown,Unknown,1469
16000001.0,Unknown,Unknown,2286
16000001.0,Unknown,Unknown,5099
2314920.0,Unknown,Unknown,582
16000001.0,Unknown,Unknown,4923
16000001.0,Unknown,Unknown,3663
16000001.0,Unknown,Unknown,453
16000001.0,Unknown,Unknown,3383
16000001.0,Unknown,Unknown,3940
16000001.0,Unknown,Unknown,362
16000001.0,Unknown,Unknown,1151
16000001.0,Unknown,Unknown,4087
16000001.0,Unknown,Unknown,2291
16000001.0,Unknown,Unknown,480
16000001.0,Unknown,Unknown,472
16000001.0,Unknown,Unknown,3134
16000001.0,Unknown,Unknown,2585
16000001.0,Unknown,Unknown,2496
16000001.0,Unknown,Unknown,4127
5466629.0,Unknown,Unknown,1543
16000001.0,2 to 5,Unknown,1272
16000001.0,Unknown,Unknown,1252
16000001.0,Unknown,Unknown,2483
16000001.0,Unknown,Unknown,1673
16000001.0,Unknown,Unknown,779
16000001.0,Unknown,Unknown,3737
16000001.0,2 to 5,Unknown,4790
16000001.0,Unknown,Unknown,637
16000001.0,Unknown,Unknown,2068
16000001.0,Unknown,Unknown,4117
16000001.0,11 to 25,Unknown,2693
16000001.0,Unknown,Unknown,2121
16000001.0,Unknown,Unknown,4295
16000001.0,Unknown,Unknown,1832
16000001.0,Unknown,Unknown,2566
16000001.0,Unknown,Unknown,657
16000001.0,Unknown,Unknown,5022
16000001.0,Unknown,Unknown,982
16000001.0,Unknown,Unknown,4412
